author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time,bug_ratio,average_fix_distance,average_find_bug_time,average_fix_bug_time,total_find_bug_time_day,total_fix_bug_time_day,average_find_bug_time_day,average_fix_bug_time_day
Hui Wang,148,12,17.5,209311134.5,235249596.0,0.08108108108108109,1.4583333333333333,17442594.541666668,19604133.0,2422.5825752314813,2722.79625,201.88188126929015,226.8996875
Eric Auger,144,10,13.9,258683112.3,381787305.0,0.06944444444444445,1.3900000000000001,25868311.23,38178730.5,2994.0175034722224,4418.834548611111,299.4017503472222,441.8834548611111
Claudiu Manoil,150,6,7.5,140385708.25,187958205.0,0.04,1.25,23397618.041666668,31326367.5,1624.8345862268518,2175.4421875,270.805764371142,362.5736979166667
Scott Feldman,144,12,20.5,69229746.5,230864479.0,0.08333333333333333,1.7083333333333333,5769145.541666667,19238706.583333332,801.2702141203704,2672.0425810185184,66.7725178433642,222.67021508487653
Quytelda Kahja,144,1,2.0,4.0,19421525.0,0.006944444444444444,2.0,4.0,19421525.0,4.6296296296296294e-05,224.7861689814815,4.6296296296296294e-05,224.7861689814815
Namjae Jeon,161,3,4.5,140849053.0,196370263.0,0.018633540372670808,1.5,46949684.333333336,65456754.333333336,1630.1973726851852,2272.8039699074075,543.3991242283951,757.6013233024692
Dimitris Papastamos,144,2,2.5,223781738.0,304717771.0,0.013888888888888888,1.25,111890869.0,152358885.5,2590.066412037037,3526.8260532407407,1295.0332060185185,1763.4130266203704
Anna Schumaker,144,7,8.0,108419781.0,115058084.0,0.04861111111111111,1.1428571428571428,15488540.142857144,16436869.142857144,1254.8585763888889,1331.6907870370371,179.26551091269843,190.24154100529103
Vladimir Murzin,146,10,17.666666666666664,160345802.66666666,241647781.0,0.0684931506849315,1.7666666666666664,16034580.266666666,24164778.1,1855.854197530864,2796.8493171296295,185.5854197530864,279.68493171296296
Sheng Yang,145,1,2.0,282747849.0,282926411.0,0.006896551724137931,2.0,282747849.0,282926411.0,3272.544548611111,3274.611238425926,3272.544548611111,3274.611238425926
Jian Shen,156,20,25.45,117915067.05,151721085.55,0.1282051282051282,1.2725,5895753.3525,7586054.277500001,1364.757720486111,1756.0310827546298,68.23788602430555,87.80155413773149
Evgeniy Polyakov,145,1,2.0,288001853.0,303598290.0,0.006896551724137931,2.0,288001853.0,303598290.0,3333.3547800925926,3513.869097222222,3333.3547800925926,3513.869097222222
Cyrille Pitchen,145,15,24.6,587901228.5666666,796867551.3666668,0.10344827586206896,1.6400000000000001,39193415.23777778,53124503.42444445,6804.412367669753,9223.004066743828,453.62749117798353,614.8669377829219
Anshuman Khandual,184,11,15.833333333333336,264486350.0,365777965.0,0.059782608695652176,1.4393939393939397,24044213.636363637,33252542.272727273,3061.1846064814813,4233.541261574074,278.2895096801347,384.8673874158249
Yevgeny Petrilin,147,7,17.285714285714285,275165084.85714287,1196807925.0,0.047619047619047616,2.4693877551020407,39309297.8367347,170972560.7142857,3184.7810747354497,13851.943576388889,454.96872496220715,1978.8490823412696
Peter Korsgaard,147,1,4.0,129483301.0,403209426.0,0.006802721088435374,4.0,129483301.0,403209426.0,1498.6493171296297,4666.775763888889,1498.6493171296297,4666.775763888889
Yazen Ghannam,148,8,16.066666666666666,276214043.2666667,389720007.6,0.05405405405405406,2.0083333333333333,34526755.40833334,48715000.95,3196.921797067902,4510.648236111111,399.61522463348774,563.8310295138889
Vasily Averin,161,5,5.0,68200061.0,68200061.0,0.031055900621118012,1.0,13640012.2,13640012.2,789.3525578703703,789.3525578703703,157.87051157407407,157.87051157407407
Gerald Schaefer,152,2,2.0,47391228.0,47391228.0,0.013157894736842105,1.0,23695614.0,23695614.0,548.5095833333334,548.5095833333334,274.2547916666667,274.2547916666667
Carolyn Wyborny,148,4,5.0,85312150.0,110063950.0,0.02702702702702703,1.25,21328037.5,27515987.5,987.4091435185185,1273.8883101851852,246.85228587962962,318.4720775462963
Xiang Chen,150,8,8.0,22578720.0,22578720.0,0.05333333333333334,1.0,2822340.0,2822340.0,261.3277777777778,261.3277777777778,32.66597222222222,32.66597222222222
Tudor Ambarus,189,6,7.0,62538235.0,63246936.0,0.031746031746031744,1.1666666666666667,10423039.166666666,10541156.0,723.8221643518518,732.0247222222222,120.6370273919753,122.00412037037037
Thomas Falcon,151,8,10.0,28710445.0,72477549.0,0.052980132450331126,1.25,3588805.625,9059693.625,332.29681712962963,838.8605208333333,41.537102141203704,104.85756510416667
Luca Ceresoli,151,2,2.0,448758.0,448758.0,0.013245033112582781,1.0,224379.0,224379.0,5.193958333333334,5.193958333333334,2.596979166666667,2.596979166666667
Stephen Smalley,153,6,7.2,102564245.1,140506967.0,0.0392156862745098,1.2,17094040.849999998,23417827.833333332,1187.0861701388887,1626.2380439814815,197.84769502314813,271.03967399691356
Sabrina Dubroca,157,14,17.55,137363501.25,206119320.75,0.08917197452229299,1.2535714285714286,9811678.660714285,14722808.625,1589.8553385416667,2385.6402864583333,113.56109561011904,170.40287760416666
Oliver Hartkopp,150,7,16.0,347086831.0,1011911609.0,0.04666666666666667,2.2857142857142856,49583833.0,144558801.2857143,4017.2086921296295,11711.939918981481,573.8869560185185,1673.1342741402118
Guoqing Jiang,170,6,7.0,97903784.0,128721921.0,0.03529411764705882,1.1666666666666667,16317297.333333334,21453653.5,1133.1456481481482,1489.8370486111112,188.85760802469136,248.30617476851853
Vaishali Thakkar,151,3,4.0,93419690.0,135003258.0,0.019867549668874173,1.3333333333333333,31139896.666666668,45001086.0,1081.246412037037,1562.5377083333333,360.41547067901234,520.8459027777777
Sunil Goutham,163,10,13.230769230769232,126072714.30769229,236711209.61538458,0.06134969325153374,1.3230769230769233,12607271.43076923,23671120.961538456,1459.1749341168088,2739.7130742521363,145.9174934116809,273.97130742521364
Jann Horn,162,6,6.0,67129443.0,67129443.0,0.037037037037037035,1.0,11188240.5,11188240.5,776.9611458333334,776.9611458333334,129.49352430555555,129.49352430555555
Dmitry Baryshkov,152,1,2.0,151758775.0,171417991.0,0.006578947368421052,2.0,151758775.0,171417991.0,1756.4673032407406,1984.0045254629629,1756.4673032407406,1984.0045254629629
Wu Zhangjin,152,4,12.0,758723714.0,1110398056.0,0.02631578947368421,3.0,189680928.5,277599514.0,8781.524467592593,12851.829351851851,2195.3811168981483,3212.957337962963
Moni Shoua,152,33,44.30769230769231,1032191187.7692307,1374079736.4871795,0.21710526315789475,1.3426573426573427,31278520.84149184,41638779.893550895,11946.657265847578,15903.7006537868,362.0199171468963,481.9303228420242
Jaehoon Chung,153,6,10.0,120295831.0,338896512.0,0.0392156862745098,1.6666666666666667,20049305.166666668,56482752.0,1392.3128587962963,3922.4133333333334,232.05214313271605,653.7355555555556
Heinz Mauelshagen,154,2,2.0,62802270.0,62802270.0,0.012987012987012988,1.0,31401135.0,31401135.0,726.878125,726.878125,363.4390625,363.4390625
Dexuan Cui,160,11,15.85,79393015.9,232830473.95,0.06875,1.440909090909091,7217546.9,21166406.722727273,918.9006469907408,2694.797152199074,83.53642245370371,244.98155929082492
Amerigo Wang,152,4,14.25,229887331.5,620049714.0,0.02631578947368421,3.5625,57471832.875,155012428.5,2660.733003472222,7176.501319444445,665.1832508680556,1794.1253298611111
Souptick Joarder,161,5,6.0,56756993.0,58507901.0,0.031055900621118012,1.2,11351398.6,11701580.2,656.9096412037037,677.1747800925926,131.38192824074073,135.4349560185185
Song Liu,165,28,34.766666666666666,268623949.6333333,329231497.0,0.1696969696969697,1.2416666666666667,9593712.48690476,11758267.75,3109.073491126543,3810.549733796296,111.0383389688051,136.0910619212963
Phil Sutter,155,7,8.0,147826434.0,322005897.0,0.04516129032258064,1.1428571428571428,21118062.0,46000842.428571425,1710.9540972222221,3726.9201041666665,244.4220138888889,532.4171577380952
Feng Tang,155,5,8.666666666666666,226223645.6666667,513887012.0,0.03225806451612903,1.7333333333333332,45244729.13333334,102777402.4,2618.3292322530865,5947.766342592593,523.6658464506173,1189.5532685185185
Antonio Ospite,153,1,1.5,164547367.5,193316045.0,0.006535947712418301,1.5,164547367.5,193316045.0,1904.483420138889,2237.454224537037,1904.483420138889,2237.454224537037
Stefan Hajnoczi,156,2,3.0,1672879.0,7168500.0,0.01282051282051282,1.5,836439.5,3584250.0,19.36202546296296,82.96875,9.68101273148148,41.484375
Shivasharan S,155,6,9.0,85200734.0,117575133.0,0.03870967741935484,1.5,14200122.333333334,19595855.5,986.1196064814815,1360.823298611111,164.3532677469136,226.80388310185185
Milan Broz,156,2,2.0,37233930.0,37233930.0,0.01282051282051282,1.0,18616965.0,18616965.0,430.9482638888889,430.9482638888889,215.47413194444445,215.47413194444445
Leo Yan,157,3,3.0,28105596.0,28105596.0,0.01910828025477707,1.0,9368532.0,9368532.0,325.29625,325.29625,108.43208333333334,108.43208333333334
Joseph Lo,162,2,2.0,9059459.0,9059459.0,0.012345679012345678,1.0,4529729.5,4529729.5,104.85484953703704,104.85484953703704,52.42742476851852,52.42742476851852
Vasiliy Kulikov,156,1,1.0,80380222.0,80380222.0,0.00641025641025641,1.0,80380222.0,80380222.0,930.3266435185185,930.3266435185185,930.3266435185185,930.3266435185185
Thor Thayer,156,12,22.5,323256476.5,429618035.0,0.07692307692307693,1.875,26938039.708333332,35801502.916666664,3741.394403935185,4972.430960648148,311.78286699459875,414.369246720679
Quentin Schulz,156,13,17.7,80268165.2,154163526.0,0.08333333333333333,1.3615384615384616,6174474.246153846,11858732.76923077,929.0296898148149,1784.3000694444445,71.4638222934473,137.2538514957265
Petr Mladek,146,6,7.142857142857142,48227998.0,88459665.0,0.0410958904109589,1.1904761904761905,8037999.666666667,14743277.5,558.1944212962962,1023.8387152777777,93.03240354938272,170.63978587962964
Guillaume Nault,165,15,16.7,279941611.9,299816233.0,0.09090909090909091,1.1133333333333333,18662774.126666665,19987748.866666667,3240.064952546296,3470.095289351852,216.00433016975308,231.33968595679013
Patrick Boettcher,157,1,2.0,181021459.0,403042996.0,0.006369426751592357,2.0,181021459.0,403042996.0,2095.155775462963,4664.84949074074,2095.155775462963,4664.84949074074
Nishanth Aravamudan,157,4,11.571428571428573,323496021.28571427,736031353.0,0.025477707006369428,2.8928571428571432,80874005.32142857,184007838.25,3744.1669130291,8518.881400462962,936.041728257275,2129.7203501157405
Kevin Wang,164,11,14.0,59015986.0,65983290.0,0.06707317073170732,1.2727272727272727,5365089.636363637,5998480.909090909,683.0553935185185,763.6954861111111,62.09594486531987,69.42686237373738
Matt Redfearn,158,10,11.0,276824461.0,288222673.0,0.06329113924050633,1.1,27682446.1,28822267.3,3203.98681712963,3335.9105671296297,320.39868171296297,333.591056712963
Vadim Pasternak,160,19,25.4,266905337.8,343272301.4,0.11875,1.3368421052631578,14047649.357894737,18066963.231578946,3089.182150462963,3973.0590439814814,162.5885342348928,209.10837073586742
Tadeusz Struk,159,9,10.533333333333333,224438197.05,236618651.25,0.05660377358490566,1.1703703703703703,24937577.450000003,26290961.25,2597.6643177083333,2738.641796875,288.6293686342593,304.29353298611113
Vivek Gautam,160,10,13.0,222017868.5,259862512.0,0.0625,1.3,22201786.85,25986251.2,2569.651255787037,3007.667962962963,256.96512557870375,300.76679629629626
Richard Fitzgerald,160,2,2.2,103835293.4,116854397.0,0.0125,1.1,51917646.7,58427198.5,1201.7973773148149,1352.4814467592594,600.8986886574074,676.2407233796297
Amit Shah,160,3,8.0,200777891.0,337819098.0,0.01875,2.6666666666666665,66925963.666666664,112606366.0,2323.8181828703705,3909.943263888889,774.6060609567901,1303.3144212962964
Stefano Brivio,168,15,15.5,81672979.0,83489837.0,0.08928571428571429,1.0333333333333334,5444865.266666667,5565989.133333334,945.2891087962963,966.3175578703704,63.01927391975308,64.42117052469136
Ohad Ben-Cohen,161,1,2.0,39563272.0,205217074.0,0.006211180124223602,2.0,39563272.0,205217074.0,457.9082407407407,2375.1976157407407,457.9082407407407,2375.1976157407407
Veaceslav Falico,163,7,17.466666666666665,453744835.4666666,785412313.0,0.04294478527607362,2.495238095238095,64820690.78095237,112201759.0,5251.676336419752,9090.420289351852,750.2394766313932,1298.6314699074073
Vasundhara Volam,176,8,9.833333333333332,59500788.33333333,73508298.0,0.045454545454545456,1.2291666666666665,7437598.541666666,9188537.25,688.6665316358024,850.7904861111111,86.0833164544753,106.34881076388889
Soren Brinkmann,163,7,15.25,450377022.5,717967221.0,0.04294478527607362,2.1785714285714284,64339574.64285714,102566745.85714285,5212.697019675926,8309.80579861111,744.6710028108465,1187.1151140873014
Jacek Anaszewski,158,4,5.0,226921446.85714287,237995460.0,0.02531645569620253,1.25,56730361.71428572,59498865.0,2626.405634920635,2754.577083333333,656.6014087301587,688.6442708333333
Fenghua Yu,174,7,29.5,115360663.0,459158428.0,0.040229885057471264,4.214285714285714,16480094.714285715,65594061.14285714,1335.1928587962964,5314.333657407407,190.74183697089947,759.1905224867725
Chuhong Yuan,177,3,3.0,3847244.0,3847244.0,0.01694915254237288,1.0,1282414.6666666667,1282414.6666666667,44.52828703703704,44.52828703703704,14.842762345679013,14.842762345679013
Paul Kocialkowski,164,11,13.666666666666668,53146633.33333333,54671881.0,0.06707317073170732,1.2424242424242424,4831512.121212121,4970171.0,615.1230709876543,632.776400462963,55.92027918069584,57.52512731481482
Leonard Crestez,174,9,10.5,126821244.66666666,139125076.66666666,0.05172413793103448,1.1666666666666667,14091249.407407407,15458341.85185185,1467.8384799382716,1610.2439429012345,163.09316443758573,178.91599365569272
Edward Cree,178,25,31.31730769230769,147974441.98153847,233148967.77,0.1404494382022472,1.2526923076923075,5918977.679261539,9325958.7108,1712.6671525641027,2698.483423263889,68.50668610256412,107.93933693055556
Bryan Schumaker,164,1,2.0,12360263.0,185027061.0,0.006097560975609756,2.0,12360263.0,185027061.0,143.05859953703703,2141.5169097222224,143.05859953703703,2141.5169097222224
Ronnie Sahlberg,170,9,9.611111111111109,50629059.61111111,52003923.0,0.052941176470588235,1.067901234567901,5625451.067901235,5778213.666666667,585.9844862397119,601.8972569444444,65.109387359968,66.87747299382717
OGAWA Hirofumi,168,1,2.0,131481428.0,307208919.0,0.005952380952380952,2.0,131481428.0,307208919.0,1521.775787037037,3555.658784722222,1521.775787037037,3555.658784722222
Li RongQing,172,6,6.0,183142505.0,183142505.0,0.03488372093023256,1.0,30523750.833333332,30523750.833333332,2119.7049189814816,2119.7049189814816,353.28415316358024,353.28415316358024
Ross Zwisler,165,5,15.666666666666664,67905119.0,152759652.0,0.030303030303030304,3.133333333333333,13581023.8,30551930.4,785.9388773148148,1768.0515277777777,157.18777546296297,353.61030555555556
Ralph Campbell,176,2,2.333333333333333,219206311.3333333,221400650.0,0.011363636363636364,1.1666666666666665,109603155.66666666,110700325.0,2537.110084876543,2562.5075231481483,1268.5550424382716,1281.2537615740741
Mike Galbraith,169,2,2.0,71892484.0,71892484.0,0.011834319526627219,1.0,35946242.0,35946242.0,832.0889351851852,832.0889351851852,416.0444675925926,416.0444675925926
Jagan Teki,173,4,4.0,159959345.0,159959345.0,0.023121387283236993,1.0,39989836.25,39989836.25,1851.3813078703704,1851.3813078703704,462.8453269675926,462.8453269675926
Ajit Khaparde,168,2,2.0,105912763.0,105912763.0,0.011904761904761904,1.0,52956381.5,52956381.5,1225.8421643518518,1225.8421643518518,612.9210821759259,612.9210821759259
Roman Zippel,169,1,3.0,25670455.0,345849236.0,0.005917159763313609,3.0,25670455.0,345849236.0,297.1117476851852,4002.884675925926,297.1117476851852,4002.884675925926
Nathan Fontenot,169,13,23.4,512857284.06666666,853791086.6,0.07692307692307693,1.7999999999999998,39450560.31282051,65676237.430769235,5935.848195216049,9881.841280092593,456.6037073243115,760.1416369301995
Lukas Czerner,169,3,6.666666666666666,46542814.0,340167309.0,0.01775147928994083,2.222222222222222,15514271.333333334,113389103.0,538.6899768518518,3937.1216319444443,179.56332561728397,1312.3738773148148
Josh Triplett,172,3,3.0,101436108.0,101436108.0,0.01744186046511628,1.0,33812036.0,33812036.0,1174.0290277777779,1174.0290277777779,391.34300925925925,391.34300925925925
Doug Ledford,78,3,4.0,17371065.0,20938347.0,0.038461538461538464,1.3333333333333333,5790355.0,6979449.0,201.05399305555557,242.34197916666668,67.01799768518518,80.78065972222223
Sowmini Varadhan,170,8,10.333333333333332,85336704.66666667,124412493.0,0.047058823529411764,1.2916666666666665,10667088.083333334,15551561.625,987.6933410493828,1439.9594097222223,123.46166763117284,179.9949262152778
Anatolij Gustschin,170,1,1.5,36609256.0,44158512.0,0.0058823529411764705,1.5,36609256.0,44158512.0,423.7182407407407,511.0938888888889,423.7182407407407,511.0938888888889
Wei Yang,201,5,6.833333333333332,44462533.75,53061613.0,0.024875621890547265,1.3666666666666665,8892506.75,10612322.6,514.6126591435185,614.1390393518518,102.9225318287037,122.82780787037036
Ping-Ke Shih,210,12,12.5,161927548.0,165201534.0,0.05714285714285714,1.0416666666666667,13493962.333333334,13766794.5,1874.1614351851852,1912.0547916666667,156.18011959876543,159.33789930555557
Mark Rustad,171,6,7.75,160340809.0,176364551.0,0.03508771929824561,1.2916666666666667,26723468.166666668,29394091.833333332,1855.796400462963,2041.256377314815,309.2994000771605,340.2093962191358
Mark Lord,171,1,1.0,322618617.0,322618617.0,0.005847953216374269,1.0,322618617.0,322618617.0,3734.0117708333332,3734.0117708333332,3734.0117708333332,3734.0117708333332
Eyal Shapira,171,3,4.0,67900806.0,98784781.0,0.017543859649122806,1.3333333333333333,22633602.0,32928260.333333332,785.8889583333333,1143.3423726851852,261.9629861111111,381.11412422839504
Inaky Perez-Gonzalez,173,4,4.25,1004494671.5,1030001198.5,0.023121387283236993,1.0625,251123667.875,257500299.625,11626.095734953704,11921.310167824075,2906.523933738426,2980.3275419560186
Dave Kleikamp,156,2,5.0,382207352.0,762931978.0,0.01282051282051282,2.5,191103676.0,381465989.0,4423.696203703704,8830.231226851853,2211.848101851852,4415.115613425926
Vikas Chaudhary,174,1,2.0,114759755.0,300511100.0,0.005747126436781609,2.0,114759755.0,300511100.0,1328.2379050925927,3478.1377314814813,1328.2379050925927,3478.1377314814813
Vegard Nossum,174,1,1.0,44007974.0,44007974.0,0.005747126436781609,1.0,44007974.0,44007974.0,509.35155092592595,509.35155092592595,509.35155092592595,509.35155092592595
Sean Hefty,174,12,27.0,2482189905.5,3262575448.0,0.06896551724137931,2.25,206849158.79166666,271881287.3333333,28729.049832175926,37761.28990740741,2394.0874860146605,3146.774158950617
Ivan Khoronzhuk,176,9,12.666666666666664,65284932.66666667,72176145.0,0.05113636363636364,1.4074074074074072,7253881.407407408,8019571.666666667,755.6126466049383,835.3720486111112,83.95696073388203,92.81911651234569
Mathieu Malaterre,175,2,2.0,14356389.0,14356389.0,0.011428571428571429,1.0,7178194.5,7178194.5,166.16190972222222,166.16190972222222,83.08095486111111,83.08095486111111
Lin Ming,176,2,7.833333333333334,221465427.16666663,459974576.0,0.011363636363636364,3.916666666666667,110732713.58333331,229987288.0,2563.2572588734565,5323.779814814815,1281.6286294367283,2661.8899074074075
Huazhong Tan,210,14,18.333333333333336,67791018.66666666,101987364.0,0.06666666666666667,1.3095238095238098,4842215.6190476185,7284811.714285715,784.6182716049382,1180.4093055555556,56.044162257495586,84.3149503968254
Amit Kucheria,212,4,4.0,24609760.0,24609760.0,0.018867924528301886,1.0,6152440.0,6152440.0,284.8351851851852,284.8351851851852,71.2087962962963,71.2087962962963
LABBE Corentin,177,7,7.0,107143555.0,107143555.0,0.03954802259887006,1.0,15306222.142857144,15306222.142857144,1240.0874421296296,1240.0874421296296,177.1553488756614,177.1553488756614
Jason Gerecke,180,6,7.0,143872051.0,163447177.0,0.03333333333333333,1.1666666666666667,23978675.166666668,27241196.166666668,1665.185775462963,1891.7497337962964,277.5309625771605,315.2916222993827
Daniel Baluta,183,13,14.833333333333336,129583343.16666666,238224269.0,0.07103825136612021,1.1410256410256412,9967949.474358974,18324943.769230768,1499.8072125771603,2757.2253356481483,115.3697855828585,212.09425658831907
Steve Longerbeam,206,4,5.0,11714305.0,15060000.0,0.019417475728155338,1.25,2928576.25,3765000.0,135.5822337962963,174.30555555555554,33.89555844907407,43.576388888888886
Jamie Iles,178,1,2.0,53930628.0,185776920.5,0.0056179775280898875,2.0,53930628.0,185776920.5,624.1970833333334,2150.1958391203702,624.1970833333334,2150.1958391203702
Roland Stigge,176,3,4.0,338176505.0,503834630.0,0.017045454545454544,1.3333333333333333,112725501.66666667,167944876.66666666,3914.0799189814816,5831.419328703703,1304.6933063271606,1943.8064429012345
Quentin Monnet,191,14,21.277777777777775,104941211.77777778,132576023.0,0.07329842931937172,1.5198412698412695,7495800.841269841,9469715.92857143,1214.5973585390946,1534.4447106481482,86.75695418136391,109.60319361772487
Bryan O'Donoghue,196,5,12.0,64890622.25,180214693.0,0.025510204081632654,2.4,12978124.45,36042938.6,751.0488686342593,2085.8182060185186,150.20977372685184,417.1636412037037
Stephan Mueller,180,9,11.7,96992241.0,121781827.0,0.05,1.2999999999999998,10776915.666666666,13531314.111111112,1122.5953819444444,1409.511886574074,124.73282021604938,156.6124318415638
Sinan Kaya,180,11,17.363636363636363,44765359.44242424,64789195.2,0.06111111111111111,1.578512396694215,4069578.1311294762,5889926.836363637,518.1175861391694,749.8749444444445,47.10159873992449,68.1704494949495
Giuseppe CAVALLARO,180,12,30.25,656145714.5,1345245560.0,0.06666666666666667,2.5208333333333335,54678809.541666664,112103796.66666667,7594.279103009259,15569.971759259259,632.8565919174382,1297.4976466049384
Yunsheng Lin,182,19,29.77450980392157,174290974.8333333,328650580.5294118,0.1043956043956044,1.5670794633642933,9173209.201754386,17297398.9752322,2017.25665316358,3803.8261635348586,106.17140279808316,200.20137702815046
Leo Liu,181,5,5.0,68975327.0,68975327.0,0.027624309392265192,1.0,13795065.4,13795065.4,798.3255439814815,798.3255439814815,159.6651087962963,159.6651087962963
Daniel Walker,182,1,1.0,130872325.0,130872325.0,0.005494505494505495,1.0,130872325.0,130872325.0,1514.7259837962963,1514.7259837962963,1514.7259837962963,1514.7259837962963
Alex Shi,192,2,4.0,79711065.5,155710635.0,0.010416666666666666,2.0,39855532.75,77855317.5,922.5817766203704,1802.2064236111112,461.2908883101852,901.1032118055556
zhong jiang,184,1,1.0,6584757.0,6584757.0,0.005434782608695652,1.0,6584757.0,6584757.0,76.21246527777778,76.21246527777778,76.21246527777778,76.21246527777778
Taehee Yoo,206,14,16.0,81573773.0,90535374.0,0.06796116504854369,1.1428571428571428,5826698.071428572,6466812.428571428,944.1408912037037,1047.863125,67.43863508597885,74.84736607142857
Michal Nazarewicz,184,2,3.0,135280333.0,194268637.0,0.010869565217391304,1.5,67640166.5,97134318.5,1565.7445949074074,2248.4795949074073,782.8722974537037,1124.2397974537037
Patrice Chotard,187,5,8.0,72389925.0,86953615.0,0.026737967914438502,1.6,14477985.0,17390723.0,837.8463541666666,1006.4075810185185,167.56927083333332,201.28151620370372
Toshi Kani,186,9,13.166666666666668,260741763.1666667,331554143.0,0.04838709677419355,1.462962962962963,28971307.018518522,36839349.222222224,3017.8444810956794,3837.432210648148,335.3160534550755,426.38135673868317
Matan Barak,186,46,69.5310794044665,879859154.9845533,1294274932.9180107,0.24731182795698925,1.5115452044449238,19127372.93444681,28136411.585174147,10183.555034543442,14980.03394581031,221.38163118572697,325.6529118654415
Logan Gunthorpe,202,14,15.0,279822353.0,294302822.0,0.06930693069306931,1.0714285714285714,19987310.92857143,21021630.14285714,3238.684641203704,3406.282662037037,231.33461722883598,243.30590443121693
Greg Rose,186,2,3.5454545454545454,328245061.8181818,353310709.0,0.010752688172043012,1.7727272727272727,164122530.9090909,176655354.5,3799.13265993266,4089.2443171296295,1899.56632996633,2044.6221585648148
Sunil Mushran,188,1,1.6666666666666667,33386087.33333333,100157902.0,0.005319148936170213,1.6666666666666667,33386087.33333333,100157902.0,386.41304783950613,1159.2349768518518,386.41304783950613,1159.2349768518518
Manivannan Sadhasivam,232,8,10.0,98437036.5,102402307.0,0.034482758620689655,1.25,12304629.5625,12800288.375,1139.3175520833333,1185.211886574074,142.41469401041667,148.15148582175925
Colin Cross,184,3,4.0,214897743.0,250583124.0,0.016304347826086956,1.3333333333333333,71632581.0,83527708.0,2487.2423958333334,2900.267638888889,829.0807986111112,966.7558796296296
Chad Dupuis,190,1,1.5,13330473.5,25968746.0,0.005263157894736842,1.5,13330473.5,25968746.0,154.28788773148148,300.5641898148148,154.28788773148148,300.5641898148148
Tushar Behera,189,1,1.0,19693441.0,19693441.0,0.005291005291005291,1.0,19693441.0,19693441.0,227.93334490740742,227.93334490740742,227.93334490740742,227.93334490740742
Takuya Yoshikawa,189,1,4.1,35867316.1,176487228.0,0.005291005291005291,4.1,35867316.1,176487228.0,415.13097337962967,2042.67625,415.13097337962967,2042.67625
Ron Mercer,189,4,8.933333333333334,826800123.5333332,1309837418.6666665,0.021164021164021163,2.2333333333333334,206700030.8833333,327459354.6666666,9569.445874228393,15160.155308641974,2392.3614685570983,3790.0388271604934
Nicholas Kazlauskas,227,9,9.333333333333332,60510132.0,64742820.0,0.039647577092511016,1.037037037037037,6723348.0,7193646.666666667,700.34875,749.3381944444444,77.81652777777778,83.25979938271605
James Morse,199,9,10.5,95067518.75,195610015.0,0.04522613065326633,1.1666666666666667,10563057.638888888,21734446.111111112,1100.3185040509259,2264.004803240741,122.25761156121398,251.5560892489712
Auke Kok,188,1,2.5454545454545454,382563649.8181818,407629297.0,0.005319148936170213,2.5454545454545454,382563649.8181818,407629297.0,4427.820021043771,4717.93167824074,4427.820021043771,4717.93167824074
Yan-Hsuan Chuang,211,6,6.0,16298368.0,16298368.0,0.02843601895734597,1.0,2716394.6666666665,2716394.6666666665,188.6385185185185,188.6385185185185,31.439753086419753,31.439753086419753
Tilman Schmidt,190,2,5.0,361472028.0,597743098.0,0.010526315789473684,2.5,180736014.0,298871549.0,4183.704027777778,6918.322893518519,2091.852013888889,3459.1614467592594
Brian Gerst,190,2,2.0,90977002.0,90977002.0,0.010526315789473684,1.0,45488501.0,45488501.0,1052.9745601851853,1052.9745601851853,526.4872800925926,526.4872800925926
Kevin Cernekee,192,5,7.166666666666666,142975173.33333334,391574164.0,0.026041666666666668,1.4333333333333331,28595034.666666668,78314832.8,1654.8052469135803,4532.10837962963,330.96104938271606,906.4216759259259
Jeeja KP,191,7,16.0,165489789.0,233590988.0,0.03664921465968586,2.2857142857142856,23641398.42857143,33370141.14285714,1915.391076388889,2703.5993981481483,273.6272966269841,386.22848544973544
Stefan Roese,192,4,6.5,267114170.5,332613553.0,0.020833333333333332,1.625,66778542.625,83153388.25,3091.599195601852,3849.693900462963,772.899798900463,962.4234751157408
Takeshi Kihara,195,4,5.1875,108370686.8125,112136030.0,0.020512820512820513,1.296875,27092671.703125,28034007.5,1254.2903566261575,1297.8707175925927,313.5725891565394,324.46767939814816
Vaibhav Hiremath,194,1,1.0,15538804.0,15538804.0,0.005154639175257732,1.0,15538804.0,15538804.0,179.84726851851852,179.84726851851852,179.84726851851852,179.84726851851852
Jiri Benc,195,18,28.21794871794872,438721892.8717948,591722204.4615384,0.09230769230769231,1.5676638176638178,24373438.49287749,32873455.8034188,5077.799686016144,6848.63662571225,282.09998255645246,380.4798125395694
Andrey Ryabinin,195,12,17.474358974358974,589991334.9230769,677202453.0,0.06153846153846154,1.4561965811965811,49165944.57692307,56433537.75,6828.6034134615375,7837.9913541666665,569.0502844551281,653.1659461805556
Dmitry Kasatkin,197,4,8.0,267262161.0,493504241.0,0.02030456852791878,2.0,66815540.25,123376060.25,3093.312048611111,5711.854641203704,773.3280121527778,1427.963660300926
Yuchung Cheng,198,20,26.944444444444446,571213203.5,818655280.5555557,0.10101010101010101,1.3472222222222223,28560660.175,40932764.02777778,6611.263929398148,9475.176858281895,330.56319646990744,473.7588429140947
